date,TMP_mea,TMP_max,TMP_min,APCP,APCPRA,SSD,GSR,DLR,RH,Pref
2023-10-03,14.357752799987793,19.809741973876953,9.126544952392578,0.0,1.399999976158142,7.936446666717529,15.024218559265137,28.57731,71.77629,Hokkaido
2023-10-04,15.526840209960938,21.035499572753906,9.93985366821289,0.0,0.6000000238418579,8.383888244628906,14.680061340332031,28.91315,80.94409,Hokkaido
2023-10-05,14.840987205505371,18.416746139526367,11.723950386047363,20.290491104125977,23.100000381469727,0.0200628824532032,3.706357002258301,31.48701,94.93296,Hokkaido
2023-10-06,12.726617813110352,15.025437355041504,9.546119689941406,14.852828979492188,15.699999809265137,1.139379858970642,6.491358280181885,30.094994,90.27492,Hokkaido
2023-10-07,11.45265007019043,15.177078247070312,6.889623165130615,0.0,0.4000000059604645,3.8028221130371094,11.696226119995117,27.853477,81.68064,Hokkaido
2023-10-08,11.478439331054688,16.872041702270508,5.918939590454102,0.0,0.0,9.021141052246094,15.816585540771484,26.08522,76.05429,Hokkaido
2023-10-09,13.121150970458984,18.15283203125,5.80941104888916,0.0,0.0,7.166992664337158,14.834689140319824,27.07982,83.628075,Hokkaido
2023-10-10,13.565101623535156,18.88975715637207,7.2317399978637695,0.0,1.0,2.845421075820923,8.97852611541748,28.405869,81.65557,Hokkaido
2023-10-11,10.711376190185547,18.062978744506836,4.305001735687256,0.0,0.0,8.842408180236816,15.409160614013672,25.280926,71.9269,Hokkaido
2023-10-12,11.87545394897461,18.904451370239258,4.9572906494140625,0.0,0.0,7.563607215881348,13.623395919799805,26.713144,76.363594,Hokkaido
2023-10-13,12.850977897644043,20.49235725402832,7.206570148468018,0.0,0.0,9.218047142028809,14.342503547668457,26.066706,78.29194,Hokkaido
2023-10-14,12.824492454528809,19.390501022338867,7.2214202880859375,0.0,0.0,7.445728302001953,12.825044631958008,26.787167,75.6778,Hokkaido
2023-10-15,13.791986465454102,20.080650329589844,6.5860276222229,0.0,0.20000000298023224,7.679944038391113,13.921731948852539,28.238579,78.184875,Hokkaido
2023-10-16,10.921719551086426,15.521231651306152,5.383832931518555,13.433629989624023,6.599999904632568,4.283627510070801,9.603119850158691,27.227446,74.84827,Hokkaido
2023-10-17,8.367288589477539,11.148517608642578,3.5130529403686523,1.624716877937317,4.0,1.5814684629440308,6.697639465332031,26.523663,69.470184,Hokkaido
2023-10-18,10.573925971984863,16.86119270324707,2.9610226154327393,0.0,0.20000000298023224,8.277949333190918,13.940937042236328,25.726551,76.76408,Hokkaido
2023-10-19,14.16831111907959,17.52203369140625,8.29755973815918,10.54446029663086,15.5,0.014842197299003601,3.09844708442688,31.613867,88.98729,Hokkaido
2023-10-20,9.510673522949219,11.933451652526855,6.6722517013549805,30.99403190612793,22.100000381469727,0.001255980459973216,1.7793954610824585,29.752848,96.024445,Hokkaido
2023-10-21,5.460426330566406,11.019979476928711,0.423833429813385,9.717755317687988,8.899999618530273,5.008551120758057,8.631396293640137,24.502804,79.44113,Hokkaido
2023-10-22,6.987534523010254,10.947760581970215,-0.03853341192007065,5.077871799468994,5.0,0.23638756573200226,4.411987781524658,27.151522,78.35537,Hokkaido
2023-10-23,7.9941301345825195,13.369619369506836,2.4318385124206543,0.0,0.4000000059604645,4.1516499519348145,9.300065994262695,23.885538,68.52249,Hokkaido
2023-10-24,9.744754791259766,16.67070960998535,2.5932836532592773,0.0,0.0,7.615985870361328,11.173371315002441,25.319563,77.31837,Hokkaido
2023-10-25,12.320237159729004,18.138639450073242,7.19199800491333,0.0,0.0,8.12621784210205,12.032562255859375,26.842686,85.07077,Hokkaido
2023-09-01,21.692203521728516,24.365903854370117,19.73162078857422,0.0,8.399999618530273,0.00554773909971118,5.502264022827148,35.96234,87.695786,Kumamoto
2023-09-02,21.43441390991211,25.473787307739258,18.289424896240234,0.0,1.399999976158142,0.07838268578052521,9.20828914642334,35.567135,87.080605,Kumamoto
2023-09-03,22.09318733215332,28.990219116210938,16.374277114868164,0.0,0.0,9.520622253417969,21.670690536499023,33.147755,78.52878,Kumamoto
2023-09-04,22.59743881225586,29.63394546508789,16.346948623657227,0.0,0.0,8.408814430236816,19.12940788269043,32.932495,77.27282,Kumamoto
2023-09-05,21.39371109008789,26.527694702148438,18.198556900024414,0.7341797351837158,1.399999976158142,2.512012481689453,12.028268814086914,34.031807,87.49635,Kumamoto
2023-09-06,21.2441349029541,25.861549377441406,18.673011779785156,0.0,0.4000000059604645,1.6563401222229004,10.545073509216309,33.43995,85.22127,Kumamoto
2023-09-07,21.056907653808594,26.38838005065918,16.886581420898438,0.0,0.0,9.74775218963623,21.473390579223633,31.597408,73.54514,Kumamoto
2023-09-08,20.563587188720703,26.602102279663086,16.203142166137695,0.0,0.0,7.170565605163574,17.666595458984375,32.766315,81.343376,Kumamoto
2023-09-09,20.484355926513672,27.397884368896484,15.033998489379883,1.2342957258224487,0.4000000059604645,5.388261318206787,14.989031791687012,33.23077,80.506714,Kumamoto
2023-09-10,19.157306671142578,26.985252380371094,15.432636260986328,7.335681438446045,6.0,4.668273448944092,14.17096996307373,32.307083,82.72875,Kumamoto
2023-09-11,19.97245979309082,26.684175491333008,16.371347427368164,10.217789649963379,18.200000762939453,4.987117290496826,14.84299373626709,33.202816,84.988106,Kumamoto
2023-09-12,20.30314826965332,27.060487747192383,15.642072677612305,0.0,0.0,4.714550971984863,13.95854377746582,33.132385,82.945015,Kumamoto
2023-09-13,20.140708923339844,24.910232543945312,16.825817108154297,3.4475717544555664,3.9000000953674316,0.5344906449317932,9.9892578125,33.786583,87.23618,Kumamoto
2023-09-14,19.961124420166016,23.20108413696289,17.740278244018555,4.439975738525391,6.5,0.006431905087083578,4.719637870788574,35.103546,92.89753,Kumamoto
2023-09-15,22.408817291259766,28.008930206298828,18.929899215698242,0.0,0.0,5.421130657196045,14.782035827636719,34.487774,88.274895,Kumamoto
2023-09-16,22.516963958740234,28.473230361938477,18.537395477294922,0.0,0.0,7.678840637207031,18.462045669555664,35.186676,85.610405,Kumamoto
2023-09-17,21.37759017944336,28.066532135009766,17.55376625061035,0.8848161101341248,0.0,6.730922698974609,15.707962989807129,33.442837,85.221115,Kumamoto
2023-09-18,20.60248374938965,26.654348373413086,17.37407684326172,8.972750663757324,5.800000190734863,2.6454460620880127,11.693916320800781,33.47537,85.452034,Kumamoto
2023-09-19,21.43441390991211,26.583253860473633,18.02248764038086,0.0,0.0,4.528062343597412,14.606993675231934,33.336037,86.58842,Kumamoto
2023-09-20,21.850927352905273,26.88083839416504,17.594951629638672,0.0,0.0,4.496493816375732,14.22075366973877,35.296215,84.04479,Kumamoto
2023-09-21,20.670026779174805,22.906299591064453,18.534786224365234,10.468971252441406,6.800000190734863,0.1485719233751297,6.922411918640137,34.6119,85.66214,Kumamoto
2023-09-22,18.3797664642334,23.170732498168945,16.367511749267578,4.841471195220947,9.800000190734863,0.4489014446735382,9.059550285339355,33.619415,88.84748,Kumamoto
2023-09-23,18.96666717529297,24.26109504699707,16.53593635559082,1.303971767425537,4.099999904632568,3.0550100803375244,12.289570808410645,32.758545,81.65988,Kumamoto
2023-09-24,17.53841209411621,23.00408172607422,13.139138221740723,0.0,0.20000000298023224,9.916650772094727,20.32581901550293,29.853195,72.73603,Kumamoto
2023-09-25,19.33664894104004,23.628589630126953,14.379977226257324,0.0,0.0,2.122342348098755,9.704702377319336,32.716553,87.83222,Kumamoto
2023-09-26,20.780603408813477,25.618511199951172,18.315658569335938,1.7030521631240845,1.399999976158142,3.4865283966064453,12.204829216003418,33.801594,84.753204,Kumamoto
2023-09-27,20.800434112548828,25.906227111816406,17.891359329223633,0.0,0.0,3.7868824005126953,12.132800102233887,33.51785,85.01606,Kumamoto
2023-09-28,19.56327247619629,23.53429412841797,15.621646881103516,0.0,0.0,2.0800528526306152,9.781759262084961,32.412117,85.38412,Kumamoto
